tsn,author,parentName,parentTsn,rankName,taxon
136008,"Coquillett, 1895",Empis,135943,Species,Empis levicula
136009,"Steyskal, 1965",Empis,135943,Species,Empis longeoblita
136011,"Coquillett, 1895",Empis,135943,Species,Empis loripedis
136012,"Coquillett, 1895",Empis,135943,Species,Empis manca
136013,"Arnaud and Birchim, 1966",Empis,135943,Species,Empis melanderi
136014,"(Bigot, 1880)",Empis,135943,Species,Empis mira
136016,"Melander, 1902",Empis,135943,Species,Empis mixopolia
136017,"James, 1942",Empis,135943,Species,Empis montiradicis
136018,"Steyskal, 1965",Empis,135943,Species,Empis nodipoplitea
136020,"Loew, 1862",Empis,135943,Species,Empis nuda
136021,"Loew, 1861",Empis,135943,Species,Empis obesa
136023,"Walker, 1849",Empis,135943,Species,Empis ollius
136024,"Coquillett, 1895",Empis,135943,Species,Empis otiosa
136025,"Loew, 1861",Empis,135943,Species,Empis pallida
136026,"Coquillett, 1900",Empis,135943,Species,Empis pellucida
136027,"(Melander, 1902)",Empis,135943,Species,Empis peregrina
136029,"Melander, 1946",Empis,135943,Species,Empis plectrum
136030,"Melander, 1902",Empis,135943,Species,Empis podagra
136031,"Loew, 1861",Empis,135943,Species,Empis poeciloptera
136032,"Loew, 1863",Empis,135943,Species,Empis politea
136034,"(Loew, 1861)",Empis,135943,Species,Empis pudica
136036,"Walker, 1857",Empis,135943,Species,Empis reciproca
136037,"Melander, 1902",Empis,135943,Species,Empis scatophagina
136038,"Coquillett, 1903",Empis,135943,Species,Empis scoparia
136039,"Steyskal, 1969",Empis,135943,Species,Empis snoddyi
136040,"Loew, 1861",Empis,135943,Species,Empis sordida
136041,"Loew, 1862",Empis,135943,Species,Empis spectabilis
136042,"Loew, 1864",Empis,135943,Species,Empis stenoptera
136043,"Malloch, 1923",Empis,135943,Species,Empis subinfumata
136044,"Melander, 1902",Empis,135943,Species,Empis teres
136045,"Coquillett, 1895",Empis,135943,Species,Empis tersa
136046,"Coquillett, 1901",Empis,135943,Species,Empis tridentata
136047,"Melander, 1902",Empis,135943,Species,Empis vaginifer
136048,"Coquillett, 1895",Empis,135943,Species,Empis valentis
136049,"Loew, 1861",Empis,135943,Species,Empis varipes
136050,"Coquillett, 1895",Empis,135943,Species,Empis virgata
616944,"O'Brien and Wibmer, 1982",Curculionidae,114666,Genus,Neoulosomus
618430,"(Suffrian, 1872)",Neoulosomus,616944,Species,Neoulosomus laticaudis
837973,"Spaeth, 1913",Mesomphaliini,719585,Genus,Xenicomorpha
839441,"(Boheman, 1854)",Xenicomorpha,837973,Species,Xenicomorpha scapularis
1007312,"Cobben, 1961",Saldoidini,1007290,Genus,Pseudosaldula
1007438,"(Distant, 1891)",Pseudosaldula,1007312,Species,Pseudosaldula andensis
1007593,"Schuh and J. Polhemus, 2009",Pseudosaldula,1007312,Species,Pseudosaldula antioquia
1007594,"Schuh and J. Polhemus, 2009",Pseudosaldula,1007312,Species,Pseudosaldula aurea
1007440,"(Haglund, 1899)",Pseudosaldula,1007312,Species,Pseudosaldula bergi
1007595,"(Drake, 1949)",Pseudosaldula,1007312,Species,Pseudosaldula bruesi
1007442,"(Blanchard, 1852)",Pseudosaldula,1007312,Species,Pseudosaldula chilensis
1007443,"China, 1962",Pseudosaldula,1007312,Species,Pseudosaldula cobbeni
1007444,"(Drake and Carvalho, 1948)",Pseudosaldula,1007312,Species,Pseudosaldula doeringi
1007596,"Schuh and J. Polhemus, 2009",Pseudosaldula,1007312,Species,Pseudosaldula huamachuco
1007597,"Schuh and J. Polhemus, 2009",Pseudosaldula,1007312,Species,Pseudosaldula penai
1007446,"(Drake, 1955)",Pseudosaldula,1007312,Species,Pseudosaldula perula
1007598,"Schuh and J. Polhemus, 2009",Pseudosaldula,1007312,Species,Pseudosaldula pilosa
1007449,"(Kirkaldy, 1899)",Pseudosaldula,1007312,Species,Pseudosaldula rogeri
1007599,"Schuh and J. Polhemus, 2009",Pseudosaldula,1007312,Species,Pseudosaldula salina
1007600,"Schuh and J. Polhemus, 2009",Pseudosaldula,1007312,Species,Pseudosaldula saxicola
1007601,"Schuh and J. Polhemus, 2009",Pseudosaldula,1007312,Species,Pseudosaldula vulgaris
1007602,"Schuh and J. Polhemus, 2009",Pseudosaldula,1007312,Species,Pseudosaldula yungas
837979,"Spaeth, 1923",Dorynotini,837893,Genus,Paratrikona
844678,"Borowiec, 2009",Paratrikona,837979,Species,Paratrikona albomaculata
839505,"(Boheman, 1854)",Paratrikona,837979,Species,Paratrikona lerouxii
839506,"Blake, 1938",Paratrikona,837979,Species,Paratrikona ovata
839507,"Blake, 1939",Paratrikona,837979,Species,Paratrikona rubescens
839508,"(Boheman, 1854)",Paratrikona,837979,Species,Paratrikona turrifera
839509,"Blake, 1937",Paratrikona,837979,Species,Paratrikona turritella
839510,"Blake, 1939",Paratrikona,837979,Species,Paratrikona variegata
598240,"Martynov, 1914",Apataniinae,568762,Tribe,Baicalinini
598474,"Ivanov & Menshutkina, 1996",Baicalinini,598240,Genus,Protobaicalina
598765,"Ivanov & Menshutkina, 1996",Protobaicalina,598474,Subgenus,Protobaicalina (Protobaicalina)
598766,"Ivanov & Menshutkina, 1996",Protobaicalina,598474,Subgenus,Protobaicalina (Pseudobaicalina)
117780,"Munroe, 1961",Odontiini,694286,Genus,Cuneifrons
117781,"Munroe, 1961",Cuneifrons,117780,Species,Cuneifrons coloradensis
722430,"Van Dyke, 1939",Ototretinae,678579,Genus,Brachylampis
722537,"Van Dyke, 1939",Brachylampis,722430,Species,Brachylampis blaisdelli
722538,"Van Dyke, 1939",Brachylampis,722430,Species,Brachylampis sanguinicollis
598468,"Neboiss, 1977",Tasimiidae,598181,Genus,Tasiagma
604480,"Neboiss, 1977",Tasiagma,598468,Species,Tasiagma ciliata
604481,"Neboiss, 1986",Tasiagma,598468,Species,Tasiagma eremica
837972,"Spaeth, 1902",Mesomphaliini,719585,Genus,Trilaccodea
841128,"Borowiec, 2007",Trilaccodea,837972,Species,Trilaccodea ecuadorica
844353,"(Boheman, 1856)",Trilaccodea,837972,Species,Trilaccodea excisa
839438,"Spaeth, 1902",Trilaccodea,837972,Species,Trilaccodea langei
844277,"Borowiec, 2004",Trilaccodea,837972,Species,Trilaccodea meridionalis
839439,"(Spaeth, 1909)",Trilaccodea,837972,Species,Trilaccodea schneideri
839440,"(Boheman, 1850)",Trilaccodea,837972,Species,Trilaccodea tomentosa
722413,"Dejean, 1833",Photurini,952258,Genus,Photuris
952395,"Pic, 1927",Photuris,722413,Subgenus,Photuris (Cephalophoturis)
952394,"Pic, 1926",Photuris,722413,Subgenus,Photuris (Daiphoturis)
952393,"Dejean, 1833",Photuris,722413,Subgenus,Photuris (Photuris)
1157752,"Lloyd, 2018",Photuris,722413,Species,Photuris alexanderi
1157753,"Lloyd, 2018",Photuris,722413,Species,Photuris alleganiensis
1269145,"Heckscher, 2021",Photuris,722413,Species,Photuris anna
1157754,"Lloyd, 2018",Photuris,722413,Species,Photuris appalachianensis
1157755,"Lloyd, 2018",Photuris,722413,Species,Photuris asacoa
1157756,"Lloyd, 2018",Photuris,722413,Species,Photuris barberi
1157757,"Lloyd, 2018",Photuris,722413,Species,Photuris beanii
1157758,"Lloyd, 2018",Photuris,722413,Species,Photuris billbrowni
1157759,"Lloyd, 2018",Photuris,722413,Species,Photuris branhami
1157760,"Lloyd, 2018",Photuris,722413,Species,Photuris bridgeniensis
1157761,"Lloyd, 2018",Photuris,722413,Species,Photuris campestra
1157762,"Lloyd, 2018",Photuris,722413,Species,Photuris carrorum
1157763,"Lloyd, 2018",Photuris,722413,Species,Photuris chenangoa
1157764,"Lloyd, 2018",Photuris,722413,Species,Photuris cowaseloniensis
1157765,"Lloyd, 2018",Photuris,722413,Species,Photuris dorothae
1157766,"Lloyd, 2018",Photuris,722413,Species,Photuris douglasae
1269147,"Heckscher, 2021",Photuris,722413,Species,Photuris eliza
1157767,"Lloyd, 2018",Photuris,722413,Species,Photuris eureka
1269277,"Barber, 1951",Photuris,722413,Species,Photuris falli
1157768,"Lloyd, 2018",Photuris,722413,Species,Photuris forresti
1157769,"Lloyd, 2018",Photuris,722413,Species,Photuris gentrae
1157770,"Lloyd, 2018",Photuris,722413,Species,Photuris harrannorum
1157771,"Lloyd, 2018",Photuris,722413,Species,Photuris hiawasseensis
1157772,"Lloyd, 2018",Photuris,722413,Species,Photuris katrinae
1157773,"Lloyd, 2018",Photuris,722413,Species,Photuris lamarcki
1157774,"Lloyd, 2018",Photuris,722413,Species,Photuris lynfaustae
1157775,"Lloyd, 2018",Photuris,722413,Species,Photuris maicoi
1157776,"Lloyd, 2018",Photuris,722413,Species,Photuris margotooleae
1269149,"Heckscher and Branham, 2024",Photuris,722413,Species,Photuris mcavoyi
1157777,"Lloyd, 2018",Photuris,722413,Species,Photuris moorei
1157778,"Lloyd, 2018",Photuris,722413,Species,Photuris paludivulpes
1157779,"Lloyd, 2018",Photuris,722413,Species,Photuris patriei
1157780,"Lloyd, 2018",Photuris,722413,Species,Photuris polacekae
1269148,"Heckscher, 2021",Photuris,722413,Species,Photuris sellicki
1269146,"Heckscher, 2021",Photuris,722413,Species,Photuris sheckscheri
1157781,"Lloyd, 2018",Photuris,722413,Species,Photuris sivinskii
1157782,"Lloyd, 2018",Photuris,722413,Species,Photuris stanleyi
1157783,"Lloyd, 2018",Photuris,722413,Species,Photuris stevensae
1157784,"Lloyd, 2018",Photuris,722413,Species,Photuris tasunkowitcoi
1157785,"Lloyd, 2018",Photuris,722413,Species,Photuris walkeri
1157786,"Lloyd, 2018",Photuris,722413,Species,Photuris whistlerae
838164,"Chapuis, 1875",Cryptonychini,719602,Genus,Plesispa
844114,"Gressitt, 1960",Plesispa,838164,Species,Plesispa hagenensis
844392,"Gressitt, 1963",Plesispa,838164,Species,Plesispa korthalsiae
844115,"Gressitt, 1960",Plesispa,838164,Species,Plesispa montana
844116,"Gressitt, 1960",Plesispa,838164,Species,Plesispa palmarum
844393,"Gressitt, 1963",Plesispa,838164,Species,Plesispa palmella
841846,"Chapuis, 1875",Plesispa,838164,Species,Plesispa reichei
841847,"Spaeth, 1936",Plesispa,838164,Species,Plesispa ruficollis
844117,"Gressitt, 1957",Plesispa,838164,Species,Plesispa saccharivora
616938,"Schönherr, 1825",Curculionidae,114666,Genus,Nedyus
618422,"(Boheman, 1844)",Nedyus,616938,Species,Nedyus flavicaudis
618423,"(Dietz, 1896)",Nedyus,616938,Species,Nedyus vitiosus
1088830,"Hungerford, 1948",Corixinae,717520,Tribe,Agraptocorixini
1088838,"Kirkaldy, 1898",Agraptocorixini,1088830,Genus,Agraptocorixa
1088991,"Jaczewski, 1926",Agraptocorixa,1088838,Species,Agraptocorixa dakarica
1089084,"(Kirkaldy, 1897)",Agraptocorixa,1088838,Species,Agraptocorixa eurynome
1089356,"Lansbury, 1984",Agraptocorixa,1088838,Species,Agraptocorixa gambrei
1089248,"Kirkaldy, 1898",Agraptocorixa,1088838,Species,Agraptocorixa gestroi
1089357,"Hungerford, 1953",Agraptocorixa,1088838,Species,Agraptocorixa halei
1089355,"(Hale, 1922)",Agraptocorixa,1088838,Species,Agraptocorixa hirtifrons
1088936,"(Fabricius, 1803)",Agraptocorixa,1088838,Species,Agraptocorixa hyalinipennis
1089358,"Hungerford, 1953",Agraptocorixa,1088838,Species,Agraptocorixa macrops
1089299,"Poisson, 1952",Agraptocorixa,1088838,Species,Agraptocorixa mangidyi
1089359,"(Hale, 1922)",Agraptocorixa,1088838,Species,Agraptocorixa parvipunctata
1089090,"Hutchinson, 1930",Agraptocorixa,1088838,Species,Agraptocorixa sacra
1089349,"Hoberlandt, 1942",Agraptocorixa,1088838,Species,Agraptocorixa stepaneki
1089288,"Hutchinson, 1929",Agraptocorixa,1088838,Species,Agraptocorixa swierstrai
111201,"LeConte, 1846",Harpalini,931391,Genus,Euryderus
111202,"(Say, 1830)",Euryderus,111201,Species,Euryderus grossus
193686,"Smetana, 1978",Megasternini,722236,Genus,Agna
193687,"(LeConte, 1855)",Agna,193686,Species,Agna capillata
722348,"(Horn, 1895)",Agna,193686,Species,Agna rufescens
1063843,"Hinton, 1941",Elmini,945744,Genus,Podelmis
1064845,"Delève, 1973",Podelmis,1063843,Species,Podelmis aenea
1064846,"Jäch, 1982",Podelmis,1063843,Species,Podelmis atra
1064847,"(Champion, 1923)",Podelmis,1063843,Species,Podelmis coronata
1064848,"Jäch, 1982",Podelmis,1063843,Species,Podelmis cruzei
1064849,"Jäch, 1982",Podelmis,1063843,Species,Podelmis graphica
1064850,"Jäch, 1982",Podelmis,1063843,Species,Podelmis humeralis
1064851,"Delève, 1973",Podelmis,1063843,Species,Podelmis metallica
1064852,"Jäch, 1982",Podelmis,1063843,Species,Podelmis ovalis
1064853,"(Champion, 1923)",Podelmis,1063843,Species,Podelmis palniensis
1064854,"(Motschulsky, 1860)",Podelmis,1063843,Species,Podelmis quadriplagiata
1064855,"Jäch, 1982",Podelmis,1063843,Species,Podelmis similis
1064856,"(Champion, 1923)",Podelmis,1063843,Species,Podelmis torrentium
1064857,"(Champion, 1923)",Podelmis,1063843,Species,Podelmis v-altum
1064858,"Jäch, 1982",Podelmis,1063843,Species,Podelmis viridiaenea
1064859,"Jäch, 1983",Podelmis,1063843,Species,Podelmis xanthogramma
616930,"Horn, 1876",Curculionidae,114666,Genus,Minyomerus
618378,"Green, 1920",Minyomerus,616930,Species,Minyomerus conicollis
618379,"(Casey, 1888)",Minyomerus,616930,Species,Minyomerus constrictus
618380,"Horn, 1876",Minyomerus,616930,Species,Minyomerus innocuus
618381,"Horn, 1876",Minyomerus,616930,Species,Minyomerus languidus
618382,"(Casey, 1888)",Minyomerus,616930,Species,Minyomerus laticeps
618383,"(Say, 1831)",Minyomerus,616930,Species,Minyomerus microps
1157617,"Zaragoza-Caballero and Navarrete-Heredia, 2014",Lucidotini,1269126,Genus,Ankonophallus
1157716,"Zaragoza-Caballero and Gutiérrez-Carranza, 2018",Ankonophallus,1157617,Species,Ankonophallus consueloae
1157651,"Zaragoza-Caballero and Navarrete-Heredia, 2014",Ankonophallus,1157617,Species,Ankonophallus faciater
1157652,"Zaragoza-Caballero and Navarrete-Heredia, 2014",Ankonophallus,1157617,Species,Ankonophallus parvus
1157650,"Zaragoza-Caballero and Navarrete-Heredia, 2014",Ankonophallus,1157617,Species,Ankonophallus pilosus
1157649,"Zaragoza-Caballero and Navarrete-Heredia, 2014",Ankonophallus,1157617,Species,Ankonophallus zuninoi
625649,"Lindner, 1924",Chiromyzinae,130151,Genus,Clavimyia
627431,"Lindner, 1924",Clavimyia,625649,Species,Clavimyia alticola
136051,,Empidinae,135930,Genus,Hesperempis
136052,"(Melander, 1902)",Hesperempis,136051,Species,Hesperempis mabelae
136054,"Melander, 1927",Hesperempis,136051,Species,Hesperempis sanduca
625650,"Frey, 1934",Raphiocerinae,625392,Genus,Dicamptocrana
627525,"Frey, 1934",Dicamptocrana,625650,Species,Dicamptocrana jorgenseni
625652,"Speiser, 1913",Clitellariinae,130244,Genus,Haplephippium
626604,"Speiser, 1913",Haplephippium,625652,Species,Haplephippium colossulus
627923,"(Seguy, 1931)",Haplephippium,625652,Species,Haplephippium griseum
1007319,"Larivière and Larochelle, 2016",Saldoidini,1007290,Genus,Aoteasalda
1007567,"(Cobben, 1961)",Aoteasalda,1007319,Species,Aoteasalda maculipennis
111125,"Solier, 1849",Harpalini,931391,Genus,Polpochila
931696,"Schaum, 1864",Polpochila,111125,Subgenus,Polpochila (Phymatocephalus)
837965,"Chevrolat in Dejean, 1836",Mesomphaliini,719585,Genus,Omaspides
838273,"Chevrolat in Dejean, 1836",Omaspides,837965,Subgenus,Omaspides (Omaspides)
838274,"Spaeth, 1913",Omaspides,837965,Subgenus,Omaspides (Parechoma)
838275,"Spaeth, 1913",Omaspides,837965,Subgenus,Omaspides (Paromaspides)
193736,"Motschulsky, 1859",Elmini,945744,Genus,Macrelmis
1064541,"(Hinton, 1946)",Macrelmis,193736,Species,Macrelmis aeolus
1064542,"(Hinton, 1937)",Macrelmis,193736,Species,Macrelmis aequalis
1064543,"(Hinton, 1946)",Macrelmis,193736,Species,Macrelmis aleus
1064544,"(Hinton, 1946)",Macrelmis,193736,Species,Macrelmis amanus
1064545,"(Hinton, 1945)",Macrelmis,193736,Species,Macrelmis amazonica
1064546,"(Grouvelle, 1896)",Macrelmis,193736,Species,Macrelmis antiqua
1064547,"(Hinton, 1946)",Macrelmis,193736,Species,Macrelmis aristaeus
1064548,"(Hinton, 1939)",Macrelmis,193736,Species,Macrelmis bicolor
1064549,"Barbosa, Fernandes and Oliveira, 2013",Macrelmis,193736,Species,Macrelmis bispo
1065284,"Passos, Miranda and Nessimian, 2015",Macrelmis,193736,Species,Macrelmis bocainensis
1065286,"Passos, Miranda and Nessimian, 2015",Macrelmis,193736,Species,Macrelmis browni
1064550,"(Hinton, 1946)",Macrelmis,193736,Species,Macrelmis celsus
1064551,"(Hinton, 1936)",Macrelmis,193736,Species,Macrelmis clypeata
1064552,"(Hinton, 1946)",Macrelmis,193736,Species,Macrelmis codrus
1064553,"(Grouvelle, 1889)",Macrelmis,193736,Species,Macrelmis coquereli
1064554,"Motschulsky, 1860",Macrelmis,193736,Species,Macrelmis dentata
1064555,"Monte and Mascagni, 2012",Macrelmis,193736,Species,Macrelmis elicioi
1064556,"Sampaio, Passos and Ferreira, 2012",Macrelmis,193736,Species,Macrelmis fluminensis
1064557,"Sampaio, Passos and Ferreira, 2012",Macrelmis,193736,Species,Macrelmis friburguensis
1064558,"Barbosa, Fernandes and Oliveira, 2013",Macrelmis,193736,Species,Macrelmis froehlichi
1064559,"(Grouvelle, 1896)",Macrelmis,193736,Species,Macrelmis germaini
1064560,"(Hinton, 1934)",Macrelmis,193736,Species,Macrelmis grandis
1064561,"(Sharp, 1882)",Macrelmis,193736,Species,Macrelmis graniger
1064562,"(Hinton, 1936)",Macrelmis,193736,Species,Macrelmis grouvellei
1267477,"Barr, 2021",Macrelmis,193736,Species,Macrelmis harleyi
1064563,"Spangler, 1997",Macrelmis,193736,Species,Macrelmis hayekae
1064564,"(Hinton, 1936)",Macrelmis,193736,Species,Macrelmis immsi
1064565,"(Hinton, 1946)",Macrelmis,193736,Species,Macrelmis isus
1065285,"Passos, Miranda and Nessimian, 2015",Macrelmis,193736,Species,Macrelmis itatiaiensis
1064566,"(Roubal, 1940)",Macrelmis,193736,Species,Macrelmis jureceki
1064567,"Spangler and Santiago-Fragoso, 1986",Macrelmis,193736,Species,Macrelmis leonilae
1267479,"Barr, 2021",Macrelmis,193736,Species,Macrelmis mexicana
1064568,"Spangler, 1997",Macrelmis,193736,Species,Macrelmis milleri
945764,"(Horn, 1870)",Macrelmis,193736,Species,Macrelmis moesta
1064569,"Barbosa, Fernandes and Oliveira, 2013",Macrelmis,193736,Species,Macrelmis nessimiani
1064570,"(Hinton, 1945)",Macrelmis,193736,Species,Macrelmis peruviana
1064571,"(Hinton, 1946)",Macrelmis,193736,Species,Macrelmis plaumanni
1064572,"(Grouvelle, 1889)",Macrelmis,193736,Species,Macrelmis pubescens
1064573,"(Sharp, 1882)",Macrelmis,193736,Species,Macrelmis robusta
1267511,"De Almeida, Fernandes and Boldrini, 2020",Macrelmis,193736,Species,Macrelmis rodrigoi
1064574,"(Hinton, 1946)",Macrelmis,193736,Species,Macrelmis saleius
1064575,"Manzo, 2003",Macrelmis,193736,Species,Macrelmis saltensis
1064576,"(Hinton, 1936)",Macrelmis,193736,Species,Macrelmis salti
1064577,"(Hinton, 1936)",Macrelmis,193736,Species,Macrelmis sandersoni
1064578,"(Hinton, 1934)",Macrelmis,193736,Species,Macrelmis scutellaris
1267478,"Barr, 2021",Macrelmis,193736,Species,Macrelmis shepardi
193737,"(Brown, 1971)",Macrelmis,193736,Species,Macrelmis shoemakei
1064579,"(Sharp, 1882)",Macrelmis,193736,Species,Macrelmis striata
1064580,"(Hinton, 1936)",Macrelmis,193736,Species,Macrelmis striatoides
1064581,"(Hinton, 1936)",Macrelmis,193736,Species,Macrelmis tarsalis
1064582,"(Hinton, 1946)",Macrelmis,193736,Species,Macrelmis tereus
945766,"(Schaeffer, 1911)",Macrelmis,193736,Species,Macrelmis texana
1267480,"Barr, 2021",Macrelmis,193736,Species,Macrelmis texangusta
1064583,"(Hinton, 1946)",Macrelmis,193736,Species,Macrelmis thorpei
1064584,"Passos and Felix, 2004",Macrelmis,193736,Species,Macrelmis tijucana
1064585,"(Hinton, 1946)",Macrelmis,193736,Species,Macrelmis tityrus
1064586,"(Hinton, 1946)",Macrelmis,193736,Species,Macrelmis zamus
117714,"Hübner, 1825",Nymphulini,694284,Genus,Parapoynx
117719,"(Walker, 1859)",Parapoynx,117714,Species,Parapoynx allionealis
117717,"(Walker, 1859)",Parapoynx,117714,Species,Parapoynx badiusalis
117718,"(Walker, 1866)",Parapoynx,117714,Species,Parapoynx curviferalis
117715,"(Clemens, 1860)",Parapoynx,117714,Species,Parapoynx maculalis
117716,"(Grote, 1881)",Parapoynx,117714,Species,Parapoynx obscuralis
625635,"Kertesz, 1916",Pachygastrinae,130185,Genus,Pseudocyphomyia
627222,"Kertesz, 1916",Pseudocyphomyia,625635,Species,Pseudocyphomyia mimetica
